House_ID,City,Locality_Tier,BHK,Bathrooms,Super_Area_sqft,Carpet_Area_sqft,Floor_No,Total_Floors,Property_Age_years,Parking,Furnishing,Lift,Gated_Society,Distance_to_Metro_km,Distance_to_CityCenter_km,Nearby_School_km,Nearby_Hospital_km,Crime_Rate_Index,Market_Price_INR,Price_per_sqft_INR
6041,Hyderabad,Mid,3,5,1442.7,971.9,10,15,12,1,Unfurnished,1,1,1.49,15.49,2.81,3.13,55.2,11620164,8054
6042,Pune,Budget,2,2,919.9,639.4,8,9,11,0,Semi-Furnished,1,0,2.07,18.52,5.88,4.37,60,5142412,5590
6043,Nagpur,Premium,3,4,1238.9,830.8,11,13,6,1,Unfurnished,1,0,4.37,9.46,3.67,3.23,27.5,9215845,7439
6044,Pune,Mid,2,3,878.8,616.2,1,15,13,1,Unfurnished,1,1,0.2,15.1,2.77,3.28,55,6703152,7628
6045,Nagpur,Budget,2,2,1003.6,754.8,4,12,7,1,Fully-Furnished,1,0,3.11,27.46,2.9,3.04,47,3910243,3896
6046,Bangalore,Premium,2,3,840.8,574.7,24,26,17,1,Fully-Furnished,1,1,0.2,4.88,1.29,0.65,19.9,11234350,13362
6047,Mumbai,Premium,3,3,1513.4,1050.6,3,15,8,1,Semi-Furnished,1,1,1.53,17.93,2.29,4.84,33.4,26208592,17318
6048,Mumbai,Premium,2,2,870.2,647.4,9,20,1,0,Fully-Furnished,1,1,0.2,5.82,1.91,2.92,25.2,16775160,19277
6049,Hyderabad,Mid,2,3,953.5,713.4,11,12,15,1,Fully-Furnished,1,1,0.2,7.22,2.28,4.08,35.5,8474843,8888
6050,Nagpur,Mid,3,2,1203.5,813,10,10,12,1,Unfurnished,1,1,2.14,16.5,3.38,2.66,49.8,6475667,5381
6051,Mumbai,Premium,3,3,1199,790.5,21,22,4,1,Semi-Furnished,0,1,0.2,6.47,1.83,2.42,10.9,25554445,21313
6052,Pune,Premium,3,3,1325.3,950.9,5,10,7,1,Unfurnished,1,1,2.19,7.84,1.64,1.26,14.8,14412776,10875
6053,Bangalore,Mid,1,2,512.8,351.9,1,23,7,0,Semi-Furnished,1,0,1.5,8.25,2.73,2.85,48.7,4108907,8013
6054,Pune,Mid,4,4,1784.6,1330.7,8,22,0,0,Fully-Furnished,1,1,2.5,18.51,1.53,4.1,47.8,14966904,8387
6055,Mumbai,Premium,2,3,776.2,523,14,20,2,1,Semi-Furnished,1,1,2.1,13.53,1.54,1.84,24.9,13996063,18032
6056,Bangalore,Premium,3,3,1235.4,903.1,4,21,24,1,Fully-Furnished,1,1,2.55,0.5,1.42,1.44,13,16241399,13147
6057,Hyderabad,Mid,3,3,1325.3,920.1,10,17,13,1,Unfurnished,1,1,2.08,20.8,2.56,0.3,30.5,10197784,7695
6058,Pune,Budget,2,2,1150,939.2,12,18,9,0,Unfurnished,1,1,1.93,15.46,4.27,4.2,49.8,6704786,5830
6059,Mumbai,Premium,2,3,780.4,556.3,16,17,2,1,Semi-Furnished,1,0,0.2,5.91,2.47,1.19,18.5,16662462,21351
6060,Mumbai,Mid,4,5,1372,974.1,10,16,10,0,Unfurnished,1,1,4.16,5.95,2.62,1.57,35.5,24186196,17628
6061,Nagpur,Mid,1,1,456.4,332.6,8,8,6,0,Unfurnished,1,1,3.85,6.68,2.57,3.35,53.9,1907926,4180
6062,Pune,Premium,2,2,1046.4,848.3,8,24,6,1,Unfurnished,1,0,3.36,0.5,1.89,2.79,20.3,10971362,10485
6063,Mumbai,Budget,1,2,576.6,472,20,20,12,0,Unfurnished,1,1,0.2,20.53,4.27,5.89,55.7,6359416,11029
6064,Bangalore,Mid,1,1,459.2,309.7,6,18,13,0,Semi-Furnished,1,1,0.68,23.46,2.84,0.78,43.1,3481755,7582
6065,Hyderabad,Mid,2,3,704.4,559.8,5,10,7,1,Unfurnished,1,0,1.65,17.93,2.44,6.58,39,5068588,7196
6066,Nagpur,Budget,1,1,583.3,455.3,0,7,13,1,Semi-Furnished,1,0,6.29,20.64,1.69,3.78,47.7,1674888,2871
6067,Hyderabad,Mid,1,1,621.8,503.3,2,13,10,1,Unfurnished,1,0,3.54,16.72,1.47,4.27,51,3754885,6039
6068,Bangalore,Budget,1,2,552.8,462.3,3,3,0,0,Semi-Furnished,1,0,3.91,9.71,4.67,5.76,34.3,4531096,8197
6069,Pune,Mid,2,2,961.2,754.7,1,18,6,1,Unfurnished,1,0,0.2,14.77,5.8,2.18,25.4,7637416,7946
6070,Nagpur,Premium,5,5,2095,1363,7,10,5,0,Fully-Furnished,0,1,2.76,0.5,1.48,1.86,38.4,15488207,7393
6071,Nagpur,Premium,5,5,2116,1602,9,16,12,1,Fully-Furnished,1,1,6.23,12.21,2.35,1.82,30.5,15992609,7558
6072,Bangalore,Premium,5,5,2301,1695.2,1,21,17,1,Fully-Furnished,1,0,0.2,5.55,2.97,1.77,33.5,29263807,12718
6073,Hyderabad,Mid,3,4,1286.9,883.4,3,20,14,1,Unfurnished,1,1,4.25,10.86,1.33,3.15,51.8,9550896,7422
6074,Mumbai,Budget,2,2,679,572.6,11,21,14,1,Unfurnished,1,0,2.77,31.58,2.74,2.65,57.9,7491967,11034
6075,Nagpur,Budget,1,1,469.9,382.7,8,10,14,0,Unfurnished,1,1,4.83,24.18,4.19,3.45,64.5,1504837,3202
6076,Hyderabad,Mid,1,2,526.5,382.7,13,18,0,0,Semi-Furnished,1,1,2.39,17.25,0.61,3.42,48.3,3510460,6668
6077,Pune,Mid,2,2,809.5,552.4,7,18,5,0,Fully-Furnished,1,1,1.99,13.85,3.8,6.44,35.6,6471429,7994
6078,Nagpur,Premium,3,3,1125.4,946.8,10,10,12,0,Semi-Furnished,1,1,8.23,13,3.56,4.64,26.3,7203061,6400
6079,Hyderabad,Premium,2,2,808.5,673.5,6,17,1,1,Semi-Furnished,1,1,8.51,24.6,1.32,1.53,20.1,7378173,9126
6080,Hyderabad,Budget,1,2,610.1,402.2,7,12,15,1,Fully-Furnished,1,0,0.2,15.71,3.21,6.38,50.9,3631741,5953
6081,Pune,Budget,1,1,620.5,421,18,19,5,0,Unfurnished,1,0,3.03,15.68,3.54,4.92,61.4,3181529,5127
6082,Pune,Premium,2,2,1019.6,845.5,2,4,2,1,Semi-Furnished,0,1,0.2,13.51,2.37,0.99,32.4,9916185,9726
6083,Pune,Mid,2,2,840.2,667.3,13,20,7,0,Unfurnished,0,0,1.71,13.25,1.63,0.79,46.6,6153405,7324
6084,Bangalore,Mid,1,1,558.6,369.6,12,19,8,1,Unfurnished,1,1,3.25,9.62,4.26,2.18,58.1,4364977,7814
6085,Nagpur,Premium,4,3,1792.2,1513.1,4,15,3,1,Fully-Furnished,1,1,4.38,5.93,2.81,2.96,18.1,13092461,7305
6086,Mumbai,Mid,2,2,837.7,709.8,13,16,14,0,Semi-Furnished,1,1,0.2,21.8,4.12,4.24,50.7,12270563,14648
6087,Bangalore,Budget,2,3,1089.7,841.8,13,19,10,0,Semi-Furnished,1,1,2.23,22.6,2.15,3.01,45.1,7128203,6541
6088,Hyderabad,Mid,3,3,1091.7,819.3,6,7,13,0,Fully-Furnished,0,1,2.08,23.19,3.85,5.38,27.5,7374291,6755
6089,Mumbai,Budget,3,3,1053.5,880,13,21,8,1,Unfurnished,1,0,1.61,31.96,3.01,2.99,60.7,12987573,12328
6090,Hyderabad,Mid,2,2,1007.9,770.6,11,18,10,0,Fully-Furnished,1,1,5.54,5.53,1.8,0.48,37.3,7626980,7567
6091,Mumbai,Mid,1,1,405.7,299.8,10,12,1,0,Unfurnished,1,1,0.2,10.46,3.7,4.6,45,5559312,13703
6092,Pune,Mid,2,3,998.6,715.4,14,20,5,0,Fully-Furnished,1,0,0.2,22.1,5.57,1.07,47.7,7769448,7780
6093,Nagpur,Premium,3,4,1177.2,913.8,3,14,3,1,Semi-Furnished,1,1,4.27,1.99,3.04,0.3,25.3,8915862,7574
6094,Hyderabad,Mid,1,2,559.4,440.9,3,12,9,1,Semi-Furnished,1,0,0.2,16.73,2.15,2.98,47,3302401,5903
6095,Hyderabad,Budget,1,1,600.8,436.6,6,24,11,0,Unfurnished,1,0,4.4,13.16,3.14,4.95,32.6,2717199,4523
6096,Hyderabad,Mid,3,3,1206.1,829.2,9,15,7,0,Fully-Furnished,1,1,0.71,18.51,0.2,2.1,40.3,9329113,7735
6097,Nagpur,Premium,3,3,1193.6,895.6,5,20,14,1,Semi-Furnished,1,0,4.91,3.44,2.76,0.44,12.2,8046831,6742
6098,Hyderabad,Budget,1,1,534.3,390.7,5,18,14,1,Unfurnished,1,0,0.2,17.55,4.43,4.04,53,2252162,4215
6099,Mumbai,Budget,1,1,541.1,420.8,5,19,8,0,Semi-Furnished,1,0,0.2,13.19,5.03,5.67,52,6300343,11644
6100,Nagpur,Mid,2,3,875.6,653,1,8,2,1,Fully-Furnished,0,0,5.57,7.06,3.54,1.97,40.1,4933716,5635
6101,Hyderabad,Mid,2,1,798.1,648,16,18,7,0,Semi-Furnished,1,1,1.54,11.63,2.7,4.73,37.6,5576117,6987
6102,Mumbai,Mid,2,2,987.1,668.7,9,14,6,1,Semi-Furnished,1,1,0.2,25.61,4.04,5.32,38.7,14309692,14497
6103,Mumbai,Mid,2,2,836.2,591.3,2,8,4,1,Unfurnished,1,1,0.2,19.98,2.02,3.11,42,11233632,13434
6104,Mumbai,Premium,3,3,1196.1,875,7,23,0,1,Semi-Furnished,1,0,1.72,4,1.33,2.26,34.1,21763748,18196
6105,Nagpur,Mid,2,3,860.2,650.5,11,15,14,0,Semi-Furnished,1,1,3.93,9.87,2.53,2.64,46.5,4558743,5300
6106,Bangalore,Budget,2,3,1015,825.1,4,17,16,1,Unfurnished,1,0,2.73,17.47,2.15,6.63,52.3,6720197,6621
6107,Bangalore,Mid,4,4,1703.4,1119.3,11,23,22,0,Unfurnished,1,1,4.54,17.33,1.17,0.3,42.9,15126261,8880
6108,Hyderabad,Mid,1,1,547.8,390.3,7,9,8,0,Fully-Furnished,1,0,2.31,12.12,4.45,1.89,42.4,3773832,6889
6109,Hyderabad,Premium,3,3,1238.1,903.7,11,13,5,1,Semi-Furnished,1,1,0.2,10.05,1.14,1.45,39.4,12267437,9908
6110,Hyderabad,Budget,1,1,516.5,414.6,5,13,2,0,Semi-Furnished,1,1,0.2,17.48,5.25,4.02,38.3,2554447,4946
6111,Hyderabad,Mid,3,4,1246.4,911.4,1,17,17,1,Semi-Furnished,0,0,0.9,7.42,3.05,2.36,37.2,10074056,8083
6112,Mumbai,Premium,2,2,840.6,655.5,4,21,2,1,Semi-Furnished,1,0,3.73,0.5,2.23,2.49,19.5,15559109,18510
6113,Nagpur,Budget,3,3,1192.3,936.7,13,14,13,1,Semi-Furnished,1,0,5.61,25.31,4.78,5.19,77.1,4158904,3488
6114,Pune,Premium,2,3,1087.2,917,7,15,3,1,Semi-Furnished,1,1,1.16,0.5,1.51,2.19,22.4,12222807,11242
6115,Pune,Mid,2,2,980.6,743.5,9,11,3,1,Semi-Furnished,1,0,2.33,12.33,0.7,3.56,43.7,8478625,8646
6116,Mumbai,Budget,1,2,434.5,332.6,4,29,15,1,Fully-Furnished,1,1,0.2,22.28,5.58,4.93,59.6,4357193,10028
6117,Mumbai,Mid,1,1,590.4,430.6,7,19,3,1,Semi-Furnished,1,1,1.1,16.72,2.36,1.65,55.2,9301307,15754
6118,Nagpur,Budget,3,3,1342.2,946.8,8,13,6,1,Semi-Furnished,1,1,10,24.6,3.93,3.88,53.8,5624529,4191
6119,Nagpur,Budget,1,1,553,398.5,7,16,11,1,Unfurnished,1,0,3.98,33.52,3.13,4.48,50.9,1629475,2947
6120,Pune,Mid,3,3,1301.6,950.2,16,18,11,1,Semi-Furnished,1,1,0.2,5.03,2.47,2.66,56.9,10406142,7995
6121,Mumbai,Mid,3,4,1404.2,1126.4,24,28,1,1,Unfurnished,1,0,0.2,23.9,5.28,3.53,61.6,22408360,15958
6122,Bangalore,Budget,1,1,657.4,446.3,7,9,9,0,Semi-Furnished,1,1,2.62,29.25,1.26,2.45,51.7,3887076,5913
6123,Nagpur,Budget,3,3,1347.7,923.2,6,15,14,1,Semi-Furnished,1,0,0.2,23.84,3.63,3.13,66.9,5002424,3712
6124,Mumbai,Premium,3,3,1169.5,885.5,7,18,3,1,Fully-Furnished,1,1,4.59,7.8,1.03,2.4,18.6,24926453,21314
6125,Pune,Mid,3,4,1100.5,890.4,5,7,15,1,Unfurnished,1,1,1.72,12.03,3.01,0.84,34.7,10363887,9417
6126,Nagpur,Mid,3,3,1219.9,898.1,3,13,16,1,Semi-Furnished,1,0,5.53,10.26,2.28,2.5,44.3,6995539,5735
6127,Hyderabad,Budget,2,3,902.1,747.7,12,16,17,0,Unfurnished,1,0,0.27,21.22,4.39,2.16,68.7,4513838,5004
6128,Hyderabad,Mid,2,2,730.4,573.8,11,14,5,1,Unfurnished,1,0,5.29,24.29,2.59,4.19,37.3,4277367,5856
6129,Mumbai,Premium,2,2,866.4,728.4,15,18,4,1,Fully-Furnished,1,1,0.58,7.33,1.23,1.67,30.6,17687302,20415
6130,Bangalore,Budget,1,2,446.5,365.1,16,20,9,0,Semi-Furnished,0,1,0.2,21.31,2.58,6.88,43.9,2437958,5460
6131,Pune,Premium,4,3,1633.5,1153.1,4,12,3,1,Semi-Furnished,1,1,0.2,5.74,1.94,2.72,30.4,19590192,11993
6132,Bangalore,Premium,4,4,1486.6,1153.9,6,18,2,1,Unfurnished,1,1,5.79,6.99,2.37,1.85,16.1,18998908,12780
6133,Hyderabad,Mid,2,3,876,645.5,4,19,3,1,Semi-Furnished,1,1,3.81,8.47,0.87,2.24,52.5,6381301,7285
6134,Bangalore,Mid,2,2,977.1,663.4,6,9,3,0,Semi-Furnished,1,0,4.9,12.05,1.13,3.86,48.5,9642484,9868
6135,Bangalore,Mid,3,4,1140.2,785.5,1,17,12,1,Semi-Furnished,0,0,1.15,3.35,2.48,5.13,55.5,11465232,10055
6136,Bangalore,Mid,3,3,1137.8,814.3,3,16,3,1,Semi-Furnished,1,1,0.2,15.94,3.32,2.48,65,11122268,9775
6137,Nagpur,Mid,2,3,867.3,684.4,2,3,18,1,Semi-Furnished,0,0,0.2,17.82,2.33,0.77,41.4,4383603,5054
6138,Pune,Premium,3,2,1390.6,937.6,0,8,3,1,Semi-Furnished,1,1,0.25,6.81,2.03,1.65,31.3,14270998,10262
6139,Nagpur,Mid,2,3,765.3,507.5,0,13,15,0,Unfurnished,1,1,3.54,14.03,1.12,3.68,36.7,3906166,5104
6140,Bangalore,Mid,3,2,1416,1093.7,18,20,14,0,Unfurnished,1,1,2.77,12.1,2.2,2.87,47.6,12907232,9115
6141,Bangalore,Budget,1,1,613.3,439.9,16,19,10,0,Semi-Furnished,1,0,0.2,27.12,3.65,4.59,57.8,2825615,4607
6142,Mumbai,Budget,1,2,533.6,446.3,13,17,9,0,Unfurnished,1,0,0.2,15.52,4.17,3.47,39.8,6367357,11933
6143,Bangalore,Mid,1,1,718.1,530.9,8,12,7,1,Unfurnished,1,1,0.2,14.79,2.86,4.12,51.2,6602302,9194
6144,Nagpur,Mid,2,2,1113.3,901.3,8,13,7,0,Semi-Furnished,1,1,7.39,4.67,4.05,5.3,38.3,6765334,6077
6145,Mumbai,Mid,4,4,1538.3,1088.7,7,15,3,1,Semi-Furnished,1,0,0.83,18.68,4.11,2.88,48.1,24106587,15671
6146,Hyderabad,Premium,2,3,856.8,686.3,9,11,12,1,Unfurnished,1,0,0.2,7.38,1.25,1.61,37.8,7531724,8791
6147,Mumbai,Mid,2,3,976.9,777.6,14,17,6,1,Fully-Furnished,1,1,2.41,20.95,0.92,4.29,33.4,15657935,16028
6148,Nagpur,Mid,1,1,553.6,452.7,6,20,6,1,Semi-Furnished,1,1,2.98,24.09,2.18,4.65,45.5,1955506,3532
6149,Mumbai,Premium,3,4,1323.1,1025.5,8,11,8,1,Unfurnished,1,0,0.2,7.52,0.61,3.85,33.8,26499362,20028
6150,Pune,Mid,1,1,452.2,312.7,8,19,2,0,Unfurnished,1,0,2.8,18.53,4.04,2.89,45.5,2997891,6630
6151,Nagpur,Premium,3,2,1349.6,1090.2,1,10,14,1,Semi-Furnished,1,1,1.99,15.19,1.52,2.38,22,9388991,6957
6152,Pune,Premium,1,2,404.2,271.5,4,12,8,1,Fully-Furnished,1,1,0.2,14.02,3.52,0.52,15.2,4991266,12349
6153,Bangalore,Mid,2,3,968.4,646.1,1,18,7,1,Unfurnished,0,1,0.56,18.48,4.55,3.74,55.9,8176838,8444
6154,Pune,Budget,2,3,837.9,553.7,1,5,18,1,Unfurnished,0,0,0.2,15.79,4.53,3.12,64.9,5218188,6228
6155,Pune,Budget,2,2,973.9,819,6,20,20,0,Semi-Furnished,1,0,1.8,19.52,4.92,3.61,44.2,5347386,5491
6156,Bangalore,Mid,4,4,1805.4,1522.3,20,25,7,0,Unfurnished,1,1,1.51,7.79,1.85,3.39,23.7,18078915,10014
6157,Pune,Budget,2,2,1049.4,740,10,10,16,0,Unfurnished,1,0,1.76,18.7,3.36,4.77,51.8,5975491,5694
6158,Hyderabad,Budget,2,3,940.4,688.6,13,20,16,1,Unfurnished,0,0,4.31,25.06,5.66,6.81,44.2,4766643,5069
6159,Pune,Mid,4,4,1781.9,1268.2,12,13,8,0,Unfurnished,1,1,4.98,5.9,2.89,2.64,58,14166730,7950
6160,Bangalore,Mid,2,1,881.3,737.1,16,17,11,1,Unfurnished,1,1,0.25,18.03,0.88,3.05,51.3,7000780,7944
6161,Hyderabad,Budget,2,1,979.4,663.5,9,16,1,1,Unfurnished,1,0,0.2,22.76,5.58,4.18,58.9,5093259,5200
6162,Nagpur,Budget,2,2,938.3,641.5,4,16,21,0,Semi-Furnished,1,1,1.8,22.33,2.96,3.96,53.8,2987288,3184
6163,Bangalore,Budget,2,2,762.2,524.8,10,15,17,0,Fully-Furnished,1,1,2.9,18.95,4.35,3.07,40.7,5342871,7010
6164,Bangalore,Mid,2,2,904,666.4,2,14,2,1,Fully-Furnished,1,0,0.2,8.83,1.71,1.96,35.4,9229495,10210
6165,Pune,Budget,2,2,990.9,745.1,0,21,10,1,Unfurnished,1,0,2.48,26.97,5.01,7.39,50.1,5137523,5185
6166,Bangalore,Premium,2,2,874,579.2,17,17,3,0,Semi-Furnished,1,1,0.99,4.4,0.74,3.76,13.7,10855352,12420
6167,Bangalore,Budget,3,3,1220.1,886.5,2,15,15,0,Semi-Furnished,1,1,5.32,26.28,4.86,2.18,47.5,9332825,7649
6168,Pune,Premium,4,5,2100.3,1404.9,6,6,4,0,Semi-Furnished,0,1,2.03,3.17,2.75,2.5,47,22151075,10547
6169,Pune,Mid,2,3,1080.2,809.9,1,3,8,1,Semi-Furnished,0,0,1.22,18.51,2.75,4.02,30.1,8405957,7782
6170,Pune,Premium,2,2,1007.4,839.1,10,23,3,1,Unfurnished,1,1,1.59,15.54,3.45,2.63,16.4,10870804,10791
6171,Bangalore,Mid,2,3,946.2,731,13,13,10,1,Unfurnished,1,0,1.41,7.63,2.38,2.53,41.2,9320178,9850
6172,Mumbai,Premium,3,3,1120.2,745.2,17,21,2,1,Semi-Furnished,1,1,2.22,0.77,0.2,3.5,18.9,23761134,21212
6173,Hyderabad,Premium,4,4,1819.3,1439.2,2,5,12,0,Fully-Furnished,1,0,0.2,13.54,0.54,3.41,34.5,16084239,8841
6174,Bangalore,Mid,2,3,765.7,578.3,5,17,8,1,Semi-Furnished,1,1,2.11,19.35,2.13,4.55,45,6766207,8837
6175,Nagpur,Mid,2,3,857.5,654.4,1,3,2,0,Semi-Furnished,0,1,1.57,0.5,5.34,3.16,34.7,5419437,6320
6176,Mumbai,Mid,2,2,754.2,536,1,13,10,1,Unfurnished,1,1,2.92,10.23,0.2,4.69,50.9,11131083,14759
6177,Mumbai,Premium,3,4,1220.6,819.8,15,20,11,1,Fully-Furnished,1,1,1.43,8.48,1.2,1.07,38.4,23838600,19530
6178,Mumbai,Mid,3,3,1173.4,776.6,3,14,8,1,Unfurnished,1,1,2.05,19.63,4.64,2.67,42.2,19588914,16694
6179,Pune,Premium,3,4,1330.7,951.5,9,13,0,1,Semi-Furnished,1,1,0.77,0.5,1.03,2.54,45,14371141,10800
6180,Bangalore,Premium,4,4,1743.3,1291,15,22,5,1,Fully-Furnished,1,1,3.06,12.91,4.54,3.3,14.9,21385760,12267
6181,Bangalore,Mid,3,4,1376.1,1117.4,5,15,6,1,Semi-Furnished,1,0,0.2,12.12,4.99,3.72,32.9,14101814,10248
6182,Pune,Mid,4,4,1849.5,1505.6,20,22,7,0,Unfurnished,1,1,3.57,16.22,4.93,1.58,44.6,14616668,7903
6183,Mumbai,Mid,3,4,1403,1133.1,13,21,10,1,Unfurnished,1,0,4.06,20.26,3.51,3.21,39.7,21945967,15642
6184,Mumbai,Premium,1,1,524.2,366.9,12,23,1,1,Unfurnished,1,1,3.51,9.39,2.13,0.66,38.2,10791692,20587
6185,Pune,Mid,3,4,1229.5,817,11,14,6,0,Unfurnished,1,1,0.2,18.28,2.75,3.15,41.9,9481531,7712
6186,Mumbai,Mid,2,3,720.7,493.9,13,16,5,1,Unfurnished,1,1,4.02,7.34,3.45,2.09,37.2,10952269,15197
6187,Hyderabad,Budget,2,3,839.5,662.2,6,16,15,0,Unfurnished,1,0,0.2,15.39,3.51,5.18,63.2,4473806,5329
6188,Mumbai,Premium,2,2,898.2,646.3,27,27,7,1,Unfurnished,1,1,1.27,0.5,0.93,2.07,26.5,19023840,21180
6189,Mumbai,Mid,2,4,778.1,572.3,17,25,15,1,Semi-Furnished,1,0,0.2,18.29,1.96,5.51,30.4,11230940,14434
6190,Mumbai,Mid,1,2,438.7,331.6,16,17,9,1,Semi-Furnished,1,1,0.2,9.63,2.41,4.63,54.6,6721885,15322
6191,Bangalore,Premium,3,4,1464,1228.5,18,18,7,1,Fully-Furnished,1,1,3.4,13.3,0.2,3.91,29.5,17313396,11826
6192,Pune,Mid,4,4,1600.4,1359.1,14,17,14,0,Fully-Furnished,1,1,1.77,19.75,1.78,4.93,43.3,13526348,8452
6193,Bangalore,Budget,2,1,989.2,687.8,27,27,15,1,Semi-Furnished,1,0,0.41,9.48,4.16,5.22,63.9,7619739,7703
6194,Pune,Mid,1,1,612.1,474.6,4,20,20,1,Fully-Furnished,1,0,3.95,17.56,0.76,3.2,51.5,3893125,6360
6195,Hyderabad,Mid,2,3,1090.2,744.8,14,14,4,1,Semi-Furnished,1,1,0.96,21.75,2.19,2.2,59.8,7008380,6429
6196,Mumbai,Budget,2,2,909.2,647.6,6,13,3,1,Semi-Furnished,1,0,0.2,19.67,2.36,4.71,77.7,10505186,11554
6197,Hyderabad,Budget,2,2,893.4,655.4,4,9,5,1,Unfurnished,1,0,2.4,19.34,5.23,5.08,56,4787375,5359
6198,Pune,Mid,4,4,1547.5,1253.6,4,15,3,1,Semi-Furnished,1,0,0.2,17.78,1.2,4.03,40.8,12576856,8127
6199,Bangalore,Mid,2,2,883,718.6,12,19,10,0,Semi-Furnished,1,0,3.28,18.27,4.05,1.07,46.2,7765004,8794
6200,Pune,Premium,2,2,992.2,649.1,12,12,7,1,Semi-Furnished,1,1,4.67,8.1,0.86,2.58,23,10709540,10794
6201,Mumbai,Mid,2,2,889.9,739.3,18,18,0,0,Fully-Furnished,0,0,2.64,16.48,3.79,3.55,48.9,13470586,15137
6202,Mumbai,Mid,2,2,877.5,731.3,8,11,10,0,Semi-Furnished,1,1,3.68,13.06,2.03,5.64,39.8,13732752,15650
6203,Mumbai,Budget,2,4,993.9,825.6,11,22,11,0,Unfurnished,1,0,0.49,14.84,5.85,4.58,52.4,13035608,13116
6204,Pune,Mid,2,3,1016.4,817.3,2,7,10,1,Unfurnished,1,1,3.23,14.98,5.39,0.64,38.3,8203651,8071
6205,Mumbai,Budget,1,1,556.5,448.5,4,21,0,0,Unfurnished,1,1,0.6,16.88,2.44,7.73,60.6,6305083,11330
6206,Mumbai,Mid,1,1,606.7,407.6,12,19,8,1,Semi-Furnished,1,1,2.54,13.39,2.93,6.93,36.8,8408156,13859
6207,Bangalore,Premium,3,4,1330.7,1078.5,3,15,18,1,Semi-Furnished,1,0,0.2,0.5,1.76,3.84,22.7,17268071,12977
6208,Mumbai,Premium,4,4,1703.4,1230,3,13,0,1,Fully-Furnished,1,1,0.88,5.64,1.58,2.08,32.9,31310822,18381
6209,Hyderabad,Budget,2,2,790.8,629.7,4,18,16,1,Semi-Furnished,1,0,0.2,15.62,4.39,5.43,55.3,4744251,5999
6210,Nagpur,Mid,3,4,1385.5,996.5,11,15,9,0,Unfurnished,1,1,2.68,11.99,1.7,2.34,38.5,7376784,5324
6211,Pune,Mid,2,2,891.9,599.8,1,9,13,0,Fully-Furnished,1,1,0.2,17.22,4.42,1.49,60.7,6551325,7345
6212,Pune,Mid,1,2,504.3,354.4,21,21,3,0,Semi-Furnished,1,0,3.95,28.91,3.2,2.21,44.7,2962366,5874
6213,Pune,Mid,1,1,525.8,424.3,8,14,9,1,Unfurnished,1,1,0.49,22.49,2.64,5.15,34.8,3673252,6986
6214,Bangalore,Mid,1,1,623.9,465.3,5,21,6,1,Fully-Furnished,1,1,0.66,12.06,3.17,1.62,44.8,6280602,10067
6215,Pune,Mid,3,3,1111.2,813.7,13,18,3,1,Semi-Furnished,1,0,2.93,18.01,3.61,5.49,39.7,10270597,9243
6216,Hyderabad,Mid,2,2,898.5,722.8,1,4,2,1,Semi-Furnished,0,0,0.2,13.52,4.58,2.64,58.4,6619210,7367
6217,Pune,Mid,2,1,902.6,739,9,14,2,1,Semi-Furnished,1,1,0.68,1.35,3.17,4.75,10.8,9137877,10124
6218,Nagpur,Budget,1,2,558.6,417.3,13,14,12,0,Semi-Furnished,1,0,6.83,17.47,2.71,1.78,50.4,1637880,2932
6219,Pune,Premium,3,3,1196.1,814.2,7,15,4,1,Fully-Furnished,1,1,0.2,10.39,0.2,1.25,42.9,14513136,12134
6220,Nagpur,Mid,3,4,1118.6,845.4,2,5,14,0,Semi-Furnished,1,0,4.49,16.34,2.26,2.28,47.6,6338244,5666
6221,Nagpur,Mid,2,2,699.2,458.4,5,9,12,1,Semi-Furnished,1,0,1.7,21.2,1.71,2.87,30.5,3542820,5067
6222,Hyderabad,Mid,1,2,560,389.5,5,7,5,1,Fully-Furnished,1,0,0.46,11.12,1.27,2.52,29.4,4033398,7202
6223,Nagpur,Mid,3,3,1283.2,890.1,2,10,7,1,Unfurnished,1,1,4.97,9.64,2.65,0.43,30.1,6823780,5318
6224,Mumbai,Mid,2,3,834.9,575,1,12,8,1,Unfurnished,1,1,3.45,22.85,2.91,3.72,45.1,11811389,14147
6225,Mumbai,Mid,2,2,749.8,623.6,19,20,16,0,Fully-Furnished,1,0,3.41,17.56,2.58,3.14,34.7,11903938,15876
6226,Mumbai,Premium,3,3,1263.4,912.2,6,22,13,1,Fully-Furnished,1,1,0.2,0.5,2.74,2.91,34.3,23156297,18329
6227,Bangalore,Mid,2,3,945.3,789,16,17,17,1,Unfurnished,1,1,1.59,12.15,1.96,2.46,48.2,7883609,8340
6228,Nagpur,Mid,2,2,766.7,648.4,8,11,4,0,Unfurnished,0,1,5.14,17.47,3.5,2.78,28.8,3595912,4690
6229,Hyderabad,Mid,2,2,751.6,524.6,14,14,15,0,Fully-Furnished,1,1,1.42,18.85,3.08,2.73,43.4,5652850,7521
6230,Pune,Premium,3,3,1225.2,802.7,7,14,7,1,Semi-Furnished,1,1,2.68,18.36,0.2,0.66,27.5,13215918,10787
6231,Mumbai,Mid,4,4,1627.2,1060.8,12,17,10,1,Semi-Furnished,1,0,6.39,14.57,2.43,3.85,35.9,23253409,14290
6232,Mumbai,Premium,3,3,1422.5,1100.2,5,17,18,1,Semi-Furnished,1,1,2.15,3.35,3.32,1.53,42.9,29353685,20635
